#{"t_start": 1565937205.1020954, "env_id": null}
r,l,t
621.291935,1000,2199.182342
569.351134,1000,2199.182403
630.386488,1000,2199.18246
489.670914,1000,2199.182702
513.404833,1000,2199.182759
566.181883,1000,2199.183631
513.853406,1000,2199.183867
684.462357,1000,2199.184608
687.270533,1000,2216.034536
649.004828,1000,2216.034571
595.03721,1000,2216.034971
779.184025,1000,2216.035116
832.170379,1000,2216.035421
545.589241,1000,2216.035506
745.126743,1000,2216.035582
861.79029,1000,2216.036173
753.485533,1000,2233.609223
796.893849,1000,2233.611624
664.779784,1000,2233.612069
786.355934,1000,2233.612381
897.331422,1000,2233.612637
766.176081,1000,2233.61357
688.207901,1000,2233.614008
755.973253,1000,2233.616479
767.157823,1000,2250.611642
724.020983,1000,2250.611933
780.265651,1000,2250.611946
631.040927,1000,2250.612156
913.140859,1000,2250.612235
759.777495,1000,2250.612746
853.495059,1000,2250.613222
942.82356,1000,2250.617273
503.635327,1000,2267.418589
609.428591,1000,2267.418589
646.067294,1000,2267.41916
637.212892,1000,2267.41969
815.081251,1000,2267.419766
547.611298,1000,2267.420452
530.665801,1000,2267.420885
610.142466,1000,2267.421186
692.492268,1000,2283.5399
656.792744,1000,2283.540294
924.901521,1000,2283.540737
737.762692,1000,2283.54117
611.52541,1000,2283.541226
736.280493,1000,2283.541519
611.956796,1000,2283.541616
713.052755,1000,2283.542416
720.983595,1000,2300.474292
902.117875,1000,2300.474458
714.366992,1000,2300.475151
735.313443,1000,2300.475258
680.654684,1000,2300.475728
590.19406,1000,2300.476326
690.56613,1000,2300.476599
767.506343,1000,2300.476741
722.053618,1000,2317.999531
648.442758,1000,2318.002323
767.977393,1000,2318.002649
637.132807,1000,2318.002785
706.175609,1000,2318.002836
760.251264,1000,2318.002995
612.502506,1000,2318.003208
746.049076,1000,2318.009094
618.341207,1000,2334.826253
684.305759,1000,2334.828734
667.857508,1000,2334.829497
763.147009,1000,2334.829575
914.121329,1000,2334.829733
747.624772,1000,2334.830038
882.233119,1000,2334.830198
838.906656,1000,2334.836799
507.358062,1000,2351.370533
521.955048,1000,2351.370559
535.920432,1000,2351.37059
475.237362,1000,2351.370723
505.016613,1000,2351.370793
419.011525,1000,2351.371068
533.741875,1000,2351.371068
293.077547,1000,2351.37189
771.447695,1000,2368.093683
711.251594,1000,2368.095913
670.679711,1000,2368.095972
738.695279,1000,2368.096563
640.00328,1000,2368.097327
727.710765,1000,2368.097444
755.579362,1000,2368.098429
692.329297,1000,2368.104095
775.214277,1000,2384.942574
976.630978,1000,2384.945302
918.851574,1000,2384.945325
842.625823,1000,2384.945657
884.896828,1000,2384.94575
889.28362,1000,2384.94575
829.084682,1000,2384.947377
905.548771,1000,2384.953918
895.349514,1000,2401.863723
757.404546,1000,2401.865647
665.675855,1000,2401.86572
610.720554,1000,2401.86603
819.620747,1000,2401.866114
905.118471,1000,2401.866157
924.003041,1000,2401.866316
802.264268,1000,2401.868449
774.993994,1000,2419.494898
347.138585,1000,2419.494945
545.678834,1000,2419.495023
655.592408,1000,2419.495152
545.004217,1000,2419.49526
567.010609,1000,2419.495279
590.818413,1000,2419.495279
632.00361,1000,2419.495344
601.926668,1000,2437.024657
687.431642,1000,2437.024817
590.957166,1000,2437.025029
628.436355,1000,2437.025033
663.878698,1000,2437.025051
544.053184,1000,2437.025325
330.385471,1000,2437.027236
568.926584,1000,2437.028264
858.419894,1000,2453.423073
861.378802,1000,2453.425064
921.264119,1000,2453.425264
913.263544,1000,2453.425962
842.781881,1000,2453.426031
808.346828,1000,2453.426232
894.83,1000,2453.426674
644.661438,1000,2453.432724
539.561076,1000,2470.986549
666.727887,1000,2470.986573
696.354081,1000,2470.986993
454.172522,1000,2470.987049
693.720238,1000,2470.98719
601.511293,1000,2470.987759
642.048368,1000,2470.988631
650.605682,1000,2470.989159
720.873916,1000,2487.692095
768.546664,1000,2487.695663
810.698918,1000,2487.695779
293.472427,1000,2487.695941
777.16153,1000,2487.695939
567.188486,1000,2487.696005
790.28032,1000,2487.696131
840.871321,1000,2487.701445
670.74541,1000,2504.811961
675.526391,1000,2504.812367
671.232347,1000,2504.812588
604.477924,1000,2504.813017
632.018751,1000,2504.813764
848.529666,1000,2504.813775
877.752521,1000,2504.813847
466.598669,1000,2504.816366
819.001069,1000,2522.402045
770.349541,1000,2522.404306
833.413138,1000,2522.404837
660.224239,1000,2522.404885
741.013654,1000,2522.405387
799.883595,1000,2522.405748
608.56281,1000,2522.406272
824.644739,1000,2522.411065
663.478679,1000,2539.647375
595.938746,1000,2539.648119
499.098216,1000,2539.648238
631.532057,1000,2539.648417
502.137999,1000,2539.648834
733.517995,1000,2539.650833
609.341611,1000,2539.651611
544.794097,1000,2539.652475
558.357407,1000,2556.349205
883.297124,1000,2556.351996
721.444512,1000,2556.352152
425.851754,1000,2556.352551
769.582998,1000,2556.3531
700.929198,1000,2556.353209
639.396145,1000,2556.355096
771.427517,1000,2556.363488
101.03237,1000,2573.995391
177.289961,1000,2573.998251
147.434987,1000,2573.998526
316.162985,1000,2573.998623
570.249337,1000,2573.999068
577.656489,1000,2573.999423
555.548034,1000,2574.00272
529.537712,1000,2574.006148
646.910751,1000,2591.12304
642.005928,1000,2591.124225
688.483712,1000,2591.124661
755.782253,1000,2591.124746
597.8022,1000,2591.125545
638.365743,1000,2591.125617
686.252505,1000,2591.126434
712.085278,1000,2591.130079
199.40328,1000,2608.840868
592.720664,1000,2608.841034
196.682461,1000,2608.841034
595.70383,1000,2608.841871
516.249271,1000,2608.842834
668.626673,1000,2608.843521
693.90791,1000,2608.843531
588.12137,1000,2608.843781
662.500266,1000,2625.804278
654.69441,1000,2625.804327
680.182242,1000,2625.804758
762.871797,1000,2625.805849
592.76916,1000,2625.805859
700.395786,1000,2625.806083
655.630719,1000,2625.807626
651.113773,1000,2625.80807
707.701097,1000,2641.870363
518.739432,1000,2641.871435
704.069173,1000,2641.871608
822.52649,1000,2641.872009
728.549912,1000,2641.872053
750.496351,1000,2641.872429
694.884786,1000,2641.873558
728.256294,1000,2641.876767
630.090714,1000,2659.681404
196.221778,1000,2659.683336
117.154768,1000,2659.683671
769.025958,1000,2659.685351
537.210281,1000,2659.686379
718.489792,1000,2659.686773
822.131851,1000,2659.686982
621.068436,1000,2659.688102
523.964861,1000,2677.649651
554.752543,1000,2677.649926
743.33961,1000,2677.65029
690.663732,1000,2677.650533
581.198899,1000,2677.650674
761.972949,1000,2677.652828
576.496531,1000,2677.653059
778.581433,1000,2677.653319
515.037728,1000,2695.271694
613.247558,1000,2695.275067
798.284081,1000,2695.275718
367.725162,1000,2695.276394
634.302854,1000,2695.276493
768.015234,1000,2695.276741
698.030797,1000,2695.277189
588.340043,1000,2695.281131
467.267916,1000,2713.216518
621.325619,1000,2713.216872
503.023286,1000,2713.217112
623.391524,1000,2713.218306
679.244693,1000,2713.219299
668.616509,1000,2713.219306
576.769762,1000,2713.219607
676.009729,1000,2713.220534
479.903872,1000,2729.750499
814.948939,1000,2729.751508
818.955817,1000,2729.751549
890.983273,1000,2729.75164
723.11495,1000,2729.751657
841.070398,1000,2729.752254
571.493085,1000,2729.7523
820.038133,1000,2729.752962
558.8363,1000,2746.997399
567.829659,1000,2746.997459
883.242073,1000,2746.997583
711.908401,1000,2746.99841
465.219897,1000,2746.998713
647.955604,1000,2746.998761
552.536664,1000,2746.998906
693.432079,1000,2746.998964
498.398469,1000,2764.856971
538.473563,1000,2764.857959
283.15698,1000,2764.85896
567.84784,1000,2764.860524
773.610946,1000,2764.861123
553.060465,1000,2764.861583
770.898027,1000,2764.861611
750.187168,1000,2764.862634
812.368596,1000,2782.100114
781.853335,1000,2782.103098
802.315436,1000,2782.103157
776.41488,1000,2782.103252
831.498137,1000,2782.103289
803.086105,1000,2782.104433
751.396146,1000,2782.104892
829.417408,1000,2782.109753
810.252815,1000,2799.20225
631.31663,1000,2799.203845
546.105321,1000,2799.204166
786.461535,1000,2799.204756
608.858205,1000,2799.205007
559.618383,1000,2799.205045
653.416689,1000,2799.205211
663.383832,1000,2799.20928
639.701915,1000,2815.983601
607.30124,1000,2815.986192
669.355388,1000,2815.986252
570.874291,1000,2815.98641
658.368639,1000,2815.986504
555.445878,1000,2815.98663
626.666688,1000,2815.987275
582.437331,1000,2815.992346
649.509069,1000,2833.02131
561.228268,1000,2833.021532
588.779004,1000,2833.021532
683.082336,1000,2833.022579
704.495788,1000,2833.023
710.575457,1000,2833.024175
728.348768,1000,2833.024364
734.459439,1000,2833.02593
745.36827,1000,2849.646829
117.748439,1000,2849.649661
612.108931,1000,2849.649873
606.090712,1000,2849.649925
660.437464,1000,2849.650433
663.025132,1000,2849.650548
674.318032,1000,2849.650873
707.757206,1000,2849.656888
693.038278,1000,2867.36131
557.780692,1000,2867.363738
670.595054,1000,2867.363855
631.716788,1000,2867.363852
691.488775,1000,2867.364055
617.299372,1000,2867.364413
566.589745,1000,2867.364763
597.607267,1000,2867.368365
570.021752,1000,2884.94622
744.638529,1000,2884.947141
616.33695,1000,2884.947172
695.251756,1000,2884.94773
597.991899,1000,2884.947993
677.663387,1000,2884.948073
675.455229,1000,2884.948241
643.529041,1000,2884.949516
615.189298,1000,2902.870421
673.253966,1000,2902.870627
738.469344,1000,2902.870964
632.285464,1000,2902.871184
720.047773,1000,2902.871252
695.831962,1000,2902.871863
713.043299,1000,2902.873622
809.054846,1000,2902.874546
833.848444,1000,2919.371902
762.329937,1000,2919.374938
643.377456,1000,2919.375062
622.12643,1000,2919.375328
647.123178,1000,2919.375702
693.99581,1000,2919.375845
685.132349,1000,2919.376662
655.200674,1000,2919.380237
760.184025,1000,2936.664477
720.857742,1000,2936.66661
696.92691,1000,2936.666682
738.529016,1000,2936.666835
710.258443,1000,2936.667975
742.150256,1000,2936.668581
748.720266,1000,2936.669186
705.746121,1000,2936.678604
334.674275,1000,2954.141908
618.755208,1000,2954.141991
496.358143,1000,2954.142103
624.5212,1000,2954.142488
728.66821,1000,2954.142792
579.409752,1000,2954.143014
649.614197,1000,2954.143505
665.988142,1000,2954.143591
502.673348,1000,2972.351007
522.867759,1000,2972.351379
611.740537,1000,2972.351697
595.045438,1000,2972.35188
640.191469,1000,2972.352158
563.249687,1000,2972.35324
713.870527,1000,2972.35441
684.09449,1000,2972.354505
760.71366,1000,2990.567901
770.141264,1000,2990.568386
663.644395,1000,2990.568401
757.939694,1000,2990.568482
562.811551,1000,2990.568749
430.840754,1000,2990.568938
743.654854,1000,2990.572636
630.757741,1000,2990.573617
683.405204,1000,3007.111578
742.758814,1000,3007.111645
650.584385,1000,3007.112021
645.680295,1000,3007.112073
690.641447,1000,3007.112154
853.985151,1000,3007.112695
602.926239,1000,3007.112935
676.138996,1000,3007.113014
827.816232,1000,3024.171097
751.103716,1000,3024.171546
508.547684,1000,3024.171811
508.36713,1000,3024.171811
660.221277,1000,3024.172056
776.061549,1000,3024.172109
579.259899,1000,3024.172237
782.872244,1000,3024.172679
755.703524,1000,3041.370958
721.86168,1000,3041.37107
552.02674,1000,3041.37114
726.277494,1000,3041.371562
730.69583,1000,3041.371821
836.55197,1000,3041.371828
875.001799,1000,3041.372631
904.349456,1000,3041.372718
629.777502,1000,3059.684503
547.730821,1000,3059.684591
599.595424,1000,3059.684736
690.095391,1000,3059.685206
702.413803,1000,3059.685695
731.262664,1000,3059.68591
618.299424,1000,3059.686797
682.670479,1000,3059.691284
655.770187,1000,3076.721391
772.064569,1000,3076.722215
755.960904,1000,3076.722253
774.834617,1000,3076.722299
900.04201,1000,3076.722336
888.399332,1000,3076.722627
697.130672,1000,3076.722673
740.072572,1000,3076.722767
500.755827,1000,3093.817734
625.215531,1000,3093.82015
909.55997,1000,3093.820454
861.961006,1000,3093.820851
740.232942,1000,3093.821439
912.964127,1000,3093.822248
589.546779,1000,3093.82293
716.077386,1000,3093.829283
837.233213,1000,3110.398442
591.54448,1000,3110.400092
847.539921,1000,3110.40026
773.033222,1000,3110.400492
918.489375,1000,3110.400628
746.279325,1000,3110.400872
599.757326,1000,3110.40106
751.079578,1000,3110.409732
487.040563,1000,3128.256024
558.836258,1000,3128.257638
607.719992,1000,3128.258888
693.124661,1000,3128.259322
728.375296,1000,3128.25941
606.52481,1000,3128.259666
657.828772,1000,3128.261021
721.935537,1000,3128.264908
634.332276,1000,3145.826573
789.605144,1000,3145.826871
709.101042,1000,3145.826878
663.036463,1000,3145.82749
756.079497,1000,3145.827786
790.999657,1000,3145.827985
609.669047,1000,3145.828658
829.370552,1000,3145.829125
814.279223,1000,3164.579764
681.158282,1000,3164.580073
811.862072,1000,3164.581561
794.655365,1000,3164.581596
868.78681,1000,3164.581949
786.24371,1000,3164.581974
786.943392,1000,3164.582666
840.457597,1000,3164.583075
738.932536,1000,3181.546205
723.129923,1000,3181.546788
732.898778,1000,3181.546871
717.809482,1000,3181.547052
725.104254,1000,3181.547188
700.194546,1000,3181.547429
638.14434,1000,3181.547959
730.42738,1000,3181.548185
649.901766,1000,3197.84723
651.989245,1000,3197.849099
528.80167,1000,3197.849273
630.233721,1000,3197.849396
693.251491,1000,3197.84956
620.452272,1000,3197.850035
709.022356,1000,3197.851148
743.088786,1000,3197.853102
497.05995,1000,3215.507657
471.612144,1000,3215.510687
767.394169,1000,3215.510687
776.924015,1000,3215.5109
817.714422,1000,3215.511044
604.907972,1000,3215.511598
653.946495,1000,3215.512225
845.167226,1000,3215.518859
644.466678,1000,3232.612546
700.588365,1000,3232.61357
627.655609,1000,3232.613692
636.73353,1000,3232.613696
748.401145,1000,3232.613955
864.286117,1000,3232.613962
625.112878,1000,3232.614521
732.335524,1000,3232.615874
513.995212,1000,3250.400284
618.540357,1000,3250.400483
619.722305,1000,3250.4005
459.806493,1000,3250.400967
501.144923,1000,3250.40113
584.465445,1000,3250.401688
899.272987,1000,3250.403078
709.458449,1000,3250.403858
661.262781,1000,3268.65715
589.189479,1000,3268.658784
773.6693,1000,3268.659513
722.164829,1000,3268.659555
762.587047,1000,3268.661061
742.774357,1000,3268.661103
888.61087,1000,3268.663292
782.817936,1000,3268.667234
802.285625,1000,3285.884933
854.512547,1000,3285.885406
763.083122,1000,3285.885432
765.75192,1000,3285.885727
614.390247,1000,3285.886083
843.474266,1000,3285.886271
672.912392,1000,3285.887031
698.377766,1000,3285.888008
813.878578,1000,3303.159693
707.377698,1000,3303.162778
762.062299,1000,3303.1633
680.214196,1000,3303.163505
722.462792,1000,3303.163754
814.746805,1000,3303.163924
649.613807,1000,3303.164023
694.666419,1000,3303.172536
753.034558,1000,3320.051131
841.737645,1000,3320.051365
732.681444,1000,3320.051818
805.224607,1000,3320.051834
708.594622,1000,3320.052253
787.003988,1000,3320.052321
757.592286,1000,3320.0525
711.021914,1000,3320.054627
709.271855,1000,3338.0137
660.11699,1000,3338.015266
757.197501,1000,3338.015668
684.357394,1000,3338.016442
795.538639,1000,3338.016497
805.334838,1000,3338.01715
800.143188,1000,3338.018579
817.068743,1000,3338.021301
604.811496,1000,3354.975001
668.181223,1000,3354.977252
678.980065,1000,3354.977306
685.137262,1000,3354.977867
943.84209,1000,3354.977963
733.927165,1000,3354.979357
746.123904,1000,3354.979891
685.665921,1000,3354.980878
655.242637,1000,3372.393078
717.869534,1000,3372.393987
393.121122,1000,3372.394276
744.917474,1000,3372.394273
780.568117,1000,3372.395239
838.47225,1000,3372.395318
658.335918,1000,3372.396826
722.268475,1000,3372.39803
825.286647,1000,3388.834701
708.787699,1000,3388.837186
732.660954,1000,3388.83749
669.480055,1000,3388.8375
636.508343,1000,3388.838418
752.150129,1000,3388.838497
738.257489,1000,3388.83914
